試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-01-24,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,8,,武智洸史,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,1,25.0,0,,,,,,,,
2021-01-24,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,9,,新井雄大,2,nan,nan,□,■,nan,10,7,1,70.0,60.0,3.50,0,0,0,-,0,-,3,0,1,1,0.0,12,6,1,54.2,7,,,,,,,,
2021-01-24,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,10,L,井上航,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-24,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,11,,久原大輝,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,0,,,,,,,,
2021-01-24,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,12,,合田心平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-24,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,15,L,唐川大志,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,8,3,55.9,0,,,,,,,,
2021-01-24,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,18,,山本将平,4,■,■,■,□,nan,10,2,2,20.0,0.0,0.50,1,1,0,100.0,0,-,10,0,1,3,5.0,19,12,2,68.4,2,,,,,,,,
2021-01-24,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,19,,陳建禎,4,■,■,■,■,nan,24,11,2,45.8,37.5,2.75,3,2,0,66.7,1,0.25,22,1,1,9,13.6,29,7,8,37.9,13,,,,,,,,
2021-01-24,JTサンダーズ広島,パナソニックパンサーズ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,106,56,8,52.8,45.3,14.00,19,13,2,68.4,9,2.25,93,3,15,22,5.1,81,34,15,51.2,68,114,59,11,51.8,6,1.50,11.4,59.7
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,1,,松本慶彦,5,■,■,■,■,■,11,7,0,63.6,63.6,1.40,0,0,0,-,3,0.60,15,0,0,3,5.0,0,0,0,-,10,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,2,,樋口裕希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,4,,高野直哉,5,■,■,■,■,■,20,12,2,60.0,50.0,2.40,4,1,1,25.0,2,0.40,23,0,4,9,5.4,28,18,6,75.0,14,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,5,,堀江友裕,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,6,,山崎貴矢,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,-16.7,0,0,0,-,0,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,7,,出耒田敬,5,■,■,■,■,■,15,9,1,60.0,53.3,1.80,0,0,0,-,2,0.40,11,0,3,2,-2.3,0,0,0,-,11,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,8,,佐川翔,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,10,,千々木駿介,4,□,□,nan,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,11,,関田誠大,5,■,■,■,■,■,2,1,0,50.0,50.0,0.20,0,0,0,-,0,-,19,1,2,6,10.5,0,0,0,-,2,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,14,,山口頌平,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,20,L,山本智大,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,11,6,73.7,0,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,21,,竹元裕太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,23,,鵜野幸也,5,■,■,■,■,■,33,16,1,48.5,45.5,3.20,4,2,0,50.0,1,0.20,15,0,2,4,3.3,25,13,4,60.0,17,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,24,,ジョンウェント,5,■,■,■,■,■,35,18,5,51.4,37.1,3.60,14,6,3,42.9,3,0.60,20,1,5,7,7.5,0,0,0,-,22,,,,,,,,
2021-01-24,堺ブレイザーズ,大分三好ヴァイセアドラー,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,117,63,9,53.8,46.2,12.60,22,9,4,40.9,11,2.20,108,2,18,32,5.1,74,43,16,68.9,76,128,60,8,46.9,3,0.60,2.6,46.0
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,1,,バグナスブライアン,5,■,■,■,■,■,32,20,2,62.5,56.2,4.00,7,5,0,71.4,0,-,16,1,4,1,1.6,29,7,9,39.7,21,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,4,,勝将哉,1,nan,nan,□,nan,nan,4,1,0,25.0,25.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,5,1,1,30.0,1,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,5,,大西基之,5,■,■,■,■,■,11,3,0,27.3,27.3,0.60,0,0,0,-,1,0.20,11,1,0,1,11.4,3,2,0,66.7,5,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,7,L,松尾敬介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,8,,川口喬,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,9,,林一壽,5,■,■,■,■,■,10,3,2,30.0,10.0,0.60,0,0,0,-,1,0.20,8,0,1,0,-3.1,0,0,0,-,4,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,10,,山田滉太,5,■,■,■,■,■,29,13,3,44.8,34.5,2.60,4,4,0,100.0,1,0.20,15,1,8,3,-1.7,34,9,15,48.5,15,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,11,,ストックトンカーティス,5,■,■,■,■,■,41,19,1,46.3,43.9,3.80,19,9,0,47.4,0,-,19,0,5,5,0.0,0,0,0,-,19,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,13,L,久保田雅人,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,6,6,52.9,0,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,15,,高松卓矢,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,18,,古賀健太,4,□,□,nan,□,□,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,21,,井口直紀,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,18,1,3,3,5.6,0,0,0,-,1,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,22,,藤岡諒馬,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,24,,米田亘希,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-,0,,,,,,,,
2021-01-24,大分三好ヴァイセアドラー,堺ブレイザーズ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,128,60,8,46.9,40.6,12.00,30,18,0,60.0,3,0.60,97,4,21,15,2.6,88,25,31,46.0,67,117,63,9,53.8,11,2.20,5.1,68.9
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,1,L,鶴田大樹,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,12,12,50.0,0,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,3,,小野遥輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,6,,季道帥,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,8,,柳田将洋,4,■,■,■,■,nan,32,13,4,40.6,28.1,3.25,11,2,3,18.2,0,-,18,1,3,6,9.7,18,4,6,38.9,14,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,9,,大宅真樹,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,17,2,3,7,17.6,1,0,1,50.0,3,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,10,,藤中謙也,4,■,■,■,■,nan,15,10,0,66.7,66.7,2.50,4,2,0,50.0,1,0.25,21,0,2,5,3.6,24,7,8,45.8,11,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,11,,秦耕介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,12,,塩田達也,4,■,■,■,■,nan,13,7,1,53.8,46.2,1.75,0,0,0,-,3,0.75,12,0,2,1,-2.1,3,0,1,16.7,10,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,13,,ムセルスキードミトリー,4,■,■,■,■,nan,61,37,3,60.7,55.7,9.25,18,11,2,61.1,1,0.25,19,4,9,7,18.4,0,0,0,-,42,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,14,,加藤久典,4,■,■,■,■,nan,9,8,0,88.9,88.9,2.00,0,0,0,-,1,0.25,13,0,2,3,1.9,1,0,0,0.0,9,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,15,,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,19,,栗山雅史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,20,,西田寛基,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,0,1,3.1,0,0,0,-,0,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,21,,佐藤謙次,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0,,,,,,,,
2021-01-30,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,130,75,8,57.7,51.5,18.75,33,15,5,45.5,7,1.75,109,7,21,31,8.7,83,23,28,44.6,89,109,51,6,46.8,5,1.25,10.2,48.3
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,1,,清水邦広,4,■,■,■,■,nan,35,15,3,42.9,34.3,3.75,18,7,3,38.9,0,-,17,4,2,10,35.3,1,0,1,50.0,19,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,2,,深津英臣,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,1,0.25,18,0,0,6,8.3,0,0,0,-,2,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,4,,大竹壱青,1,nan,nan,□,nan,nan,5,3,0,60.0,60.0,3.00,2,1,0,50.0,0,-,1,0,1,0,-25.0,0,0,0,-,3,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,5,,渡辺奏吾,2,nan,nan,□,■,nan,7,2,0,28.6,28.6,1.00,1,0,0,0.0,0,-,6,0,1,2,4.2,11,7,2,72.7,2,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,6,,白澤健児,2,nan,nan,■,■,nan,5,3,0,60.0,60.0,1.50,0,0,0,-,0,-,5,0,2,0,-10.0,0,0,0,-,3,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,7,,久原翼,3,■,■,■,nan,nan,15,8,1,53.3,46.7,2.67,2,1,0,50.0,0,-,9,0,1,1,0.0,16,4,6,43.8,8,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,9,,今村貴彦,1,nan,nan,□,nan,nan,3,2,0,66.7,66.7,2.00,0,0,0,-,0,-,2,0,1,0,-12.5,5,1,3,50.0,2,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,10,,山内晶大,4,■,■,■,■,nan,12,9,0,75.0,75.0,2.25,0,0,0,-,4,1.00,13,0,2,5,5.8,1,1,0,100.0,13,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,13,,クビアクミハウ,4,■,■,■,■,nan,22,7,2,31.8,22.7,1.75,3,0,1,0.0,0,-,19,1,0,6,13.2,26,8,8,46.2,8,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,16,L,伊賀亮平,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,17,L,永野健,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,7,6,41.7,0,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,20,,新貴裕,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,21,,兒玉康成,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,22,,小宮雄一郎,2,■,■,nan,nan,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,6,0,1,2,4.2,2,0,1,25.0,1,,,,,,,,
2021-01-30,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,109,51,6,46.8,41.3,12.75,26,9,4,34.6,5,1.25,98,5,12,32,10.2,86,28,27,48.3,61,130,75,8,57.7,7,1.75,8.7,44.6
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,3,,池田颯太,1,nan,nan,□,nan,nan,3,0,1,0.0,-33.3,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,4,,中村竜輔,3,■,■,■,nan,nan,5,2,0,40.0,40.0,0.67,0,0,0,-,1,0.33,10,0,0,0,0.0,0,0,0,-,3,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,5,,笠利真吾,3,■,■,■,nan,nan,12,5,0,41.7,41.7,1.67,0,0,0,-,0,-,8,0,2,1,-3.1,25,7,9,46.0,5,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,6,,伊藤樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,7,,戸嵜嵩大,3,■,■,■,nan,nan,25,10,1,40.0,36.0,3.33,3,1,0,33.3,0,-,10,1,1,2,12.5,11,3,3,40.9,11,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,8,,河東祐大,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,9,,池田幸太,3,□,□,□,nan,nan,7,4,1,57.1,42.9,1.33,0,0,0,-,1,0.33,3,0,0,0,0.0,12,3,5,45.8,5,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,10,,ヌルムルキリヴァン,3,■,■,■,nan,nan,23,7,1,30.4,26.1,2.33,10,5,1,50.0,2,0.67,15,1,4,5,8.3,0,0,0,-,10,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,12,L,山本憲吾,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,3,0,33.3,0,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,13,,椿芽久,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,14,,矢貫龍馬,3,■,■,■,nan,nan,12,5,2,41.7,25.0,1.67,0,0,0,-,0,-,7,0,0,1,3.6,1,0,1,50.0,5,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,15,,波佐間泰平,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-,0,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,21,L,高澤和貴,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,24,,長田翼,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,VC長野トライデンツ,ウルフドッグス名古屋,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,87,33,6,37.9,31.0,11.00,13,6,1,46.2,4,1.33,67,2,7,11,4.5,58,16,18,43.1,39,94,52,10,55.3,7,2.33,6.2,70.3
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,1,,山田脩造,3,■,■,■,nan,nan,4,0,2,0.0,-50.0,-,1,0,1,0.0,0,-,13,1,4,4,7.7,17,9,3,61.8,1,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,2,,山近哲,3,■,■,■,nan,nan,4,2,0,50.0,50.0,0.67,0,0,0,-,3,1.00,3,0,0,1,8.3,1,0,1,50.0,5,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,3,,クレクバルトシュ,3,■,■,■,nan,nan,47,30,5,63.8,53.2,10.00,16,8,2,50.0,2,0.67,9,0,4,2,-5.6,0,0,0,-,32,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,5,,前田一誠,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,13,0,2,3,1.9,0,0,0,-,2,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,6,,近裕崇,3,■,■,■,nan,nan,7,4,0,57.1,57.1,1.33,0,0,0,-,1,0.33,12,0,1,4,6.2,0,0,0,-,5,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,7,,白岩直也,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,0,2,25.0,0,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,8,,神谷雄飛,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,9,,ユンボンウ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,14,,椿山竜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,20,L,川口太一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,21,,永露元稀,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,-6.2,0,0,0,-,0,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,22,,高梨健太,3,■,■,■,nan,nan,31,15,3,48.4,38.7,5.00,7,5,1,71.4,0,-,17,1,2,10,17.6,24,15,7,77.1,16,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,24,L,小川智大,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,11,0,84.6,0,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,26,,山崎彰都,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,ウルフドッグス名古屋,VC長野トライデンツ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,94,52,10,55.3,44.7,17.33,24,13,4,54.2,7,2.33,73,2,14,24,6.2,59,35,13,70.3,61,87,33,6,37.9,4,1.33,4.5,43.1
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,1,,安永拓弥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,2,,小野寺太志,4,■,■,■,■,nan,9,4,1,44.4,33.3,1.00,0,0,0,-,3,0.75,13,0,2,2,0.0,1,1,0,100.0,7,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,3,,深津旭弘,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,2,0.50,20,0,0,6,7.5,0,0,0,-,2,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,4,,中島健太,4,■,■,■,■,nan,7,5,1,71.4,57.1,1.25,0,0,0,-,0,-,15,0,0,2,3.3,2,0,1,25.0,5,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,5,,井上慎一朗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,6,,エドガートーマス,4,■,■,■,■,nan,52,28,1,53.8,51.9,7.00,19,12,0,63.2,1,0.25,20,1,5,7,7.5,0,0,0,-,30,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,8,,武智洸史,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,9,,新井雄大,4,■,■,■,■,nan,24,11,2,45.8,37.5,2.75,1,1,0,100.0,1,0.25,15,0,2,7,8.3,39,11,13,44.9,12,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,10,,井上航,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,12,,合田心平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,15,L,唐川大志,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,11,2,66.7,0,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,17,,金子聖輝,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,18,,山本将平,2,nan,nan,□,■,nan,5,4,0,80.0,80.0,2.00,1,1,0,100.0,0,-,5,0,2,1,-5.0,4,2,2,75.0,4,,,,,,,,
2021-01-30,JTサンダーズ広島,堺ブレイザーズ,3,1,1,19,,陳建禎,3,■,■,■,nan,nan,14,3,0,21.4,21.4,1.00,3,1,0,33.3,1,0.33,9,0,1,2,2.8,10,5,2,60.0,4,,,,,,,,
